,tweet,prepro,label
520,"While we hug our loved ones and wish each other a happy New Years...letâ€™s remember the 350,000 Americans that we lost to COVID-19. https://t.co/bNVNbs4H8Z","['while', 'we', 'hug', 'our', 'loved', 'ones', 'and', 'wish', 'each', 'other', 'a', 'happy', 'new', 'years', 'let', 's', 'remember', 'the', 'americans', 'that', 'we', 'lost', 'to', 'covid']",positif
64,@BeleviaAveryl Heyy jgn dlu kemana2 di daerah aku khususnya Jatitujuh lagi ada yg kena covid juga makin banyak nih wilayah Majalengka yg terpapar Corona. Ttp diam dirumah ok!!!,"['beleviaaveryl', 'heyy', 'dlu', 'mana', 'daerah', 'jatitujuh', 'kena', 'covid', 'wilayah', 'majalengka', 'papar', 'corona', 'ttp', 'diam', 'rumah', 'ok']",positif
14,@overtherhones hampir sama kita haha. mudah2an bisa terwujud dan covid-19 segera lenyap. Aamiin,"['overtherhones', 'haha', 'mudah', 'an', 'wujud', 'covid', 'lenyap', 'aamiin']",positif
1180,"@roses_man @RoysonZain Rentan tahap 3, sisanya tahap 4.

https://t.co/O8SmM2QSIB","['roses man', 'roysonzain', 'rentan', 'tahap', 'sisa', 'tahap']",positif
1064,"Waspada Pasca Liburan, Selalu Menimbulkan Lonjakan Pasien Covid.

Keluarga yang telah pulang dari liburan dihimbau untuk mengurangi mobilitas 5-10 hari, dengan berdiam diri dirumah.

Tetap 3M

ðŸ”¸Menjaga Jarak
ðŸ”¸Memakai Masker
ðŸ”¸Mencuci Tangan

Saya Percaya @jokowi https://t.co/dT8CCczAmi","['waspada', 'pasca', 'libur', 'timbul', 'lonjak', 'pasien', 'covid', 'keluarga', 'pulang', 'libur', 'dihimbau', 'kurang', 'mobilitas', 'diam', 'rumah', 'm', 'jaga', 'jarak', 'pakai', 'masker', 'cuci', 'tangan', 'percaya', 'jokowi']",negatif
492,"For the first time, I have experienced new year apart from my family. For good reason. Please, covid, hush..hush..edwin want to open his present. Thank you, Jesus for my lovely family. So lucky to have them. https://t.co/GOIDMrQJZa","['for', 'the', 'first', 'time', 'i', 'have', 'experienced', 'new', 'year', 'apart', 'from', 'my', 'family', 'for', 'good', 'reason', 'please', 'covid', 'hush', 'hush', 'edwin', 'want', 'to', 'open', 'his', 'present', 'thank', 'you', 'jesus', 'for', 'my', 'lovely', 'family', 'so', 'lucky', 'to', 'have', 'them']",negatif
379,"Onok maneh, mene ngentut sedino sewengi iso iso indikasi gejala covid sisan. Cok https://t.co/E0xee7UyTu","['onok', 'maneh', 'mene', 'ngentut', 'sedino', 'sewengi', 'iso', 'iso', 'indikasi', 'gejala', 'covid', 'sis', 'cok']",negatif
187,"Semoga perawat yg menangani covid bekerja dengan sepenuh hati, dan selalu menganggap bahwa pasiennya itu bagian dari keluarganya.","['moga', 'awat', 'tangan', 'covid', 'sepenuh', 'hati', 'anggap', 'pasien', 'keluarga']",positif
763,@Fire__giant they took them away cuz covid,"['fire giant', 'they', 'took', 'them', 'away', 'cuz', 'covid']",netral
216,Pengen sehat selalu dan terhindar dari infeksi covid-19 kalo saya. Ndak pengen ndakik-ndakik. 2020 ndakik gagal kabeh https://t.co/t4NrQWzUe0,"['ken', 'sehat', 'hindar', 'infeksi', 'covid', 'ndak', 'ken', 'ndakik', 'ndakik', 'ndakik', 'gagal', 'kabeh']",positif
791,"Mengapresiasi Upaya Pemerintah Menangani Pandemi Covid-19 Sepanjang 2020

#BersatuLawanCovid19 https://t.co/pDlyMZ25yL","['apresiasi', 'upaya', 'perintah', 'tangan', 'pandemi', 'covid', 'bersatulawancovid']",positif
1076,"Mohon doanya ya untuk kesembuhan Bude Khofifah ðŸ¤² aamiin YRA
https://t.co/G1VnyISt09

#COVID19 #khofifahindarparawansa #gubernurjatim","['mohon', 'doa', 'sembuh', 'bude', 'khofifah', 'aamiin', 'yra', 'covid', 'khofifahindarparawansa', 'gubernurjatim']",negatif
878,Petunjuk Teknis Pelaksanaan VaksinasiÂ COVID-19 https://t.co/YGOTOTgM9N,"['tunjuk', 'teknis', 'laksana', 'vaksinasi', 'covid']",negatif
337,@chanifatunsari1 Pandemi covid akan selesai dengan khilafah. &gt;&gt;  #KalenderKerenJKDN &lt;&lt; #BerkahDenganKhilafah #eli1,"['chanifatunsari', 'pandemi', 'covid', 'selesai', 'khilafah', 'gt', 'gt', 'kalenderkerenjkdn', 'lt', 'lt', 'berkahdengankhilafah', 'eli']",negatif
719,OMFG what an insult  @nbc thinks Americans breathe a sigh of relief (for a lousy)as $600 Covid payments roll in https://t.co/Tas92kVNWB via @nbcnews,"['omfg', 'what', 'an', 'insult', 'nbc', 'thinks', 'americans', 'breathe', 'a', 'sigh', 'of', 'relief', 'for', 'a', 'lousy', 'as', 'covid', 'payments', 'roll', 'in', 'via', 'nbcnews']",positif
295,"Malu maluin, bikin covid jadi ga menakutkan. https://t.co/qiRI0nBGuC","['malu', 'maluin', 'covid', 'takut']",netral
1016,@gustiaevy Bener. Buat banyak orang macam udah gak ada covid. ðŸ˜£,"['gustiaevy', 'bener', 'orang', 'udah', 'covid']",negatif
455,"Why do people think 2020 is worse??
Covid evolved in 2019
Mutated at the end of 2020 and beginning of 2021.
Unemployment was already skyrocking before 2020
Poverty already existed.","['why', 'do', 'people', 'think', 'is', 'worse', 'covid', 'evolved', 'in', 'mutated', 'at', 'the', 'end', 'of', 'and', 'beginning', 'of', 'unemployment', 'was', 'already', 'skyrocking', 'before', 'poverty', 'already', 'existed']",negatif
815,Jakpro capai target proyek di tengah pandemi COVID-19 https://t.co/luBf0JWzuj https://t.co/qPfgVQaTk0,"['jakpro', 'capai', 'target', 'proyek', 'pandemi', 'covid']",negatif
269,Hari pertama 2021 dapat kabar dua sahabat positif covid-19. Kasus positif harian meningkat jadi 8000 per hari. Is this gonna be bumpier than last year?,"['kabar', 'sahabat', 'positif', 'covid', 'positif', 'hari', 'tingkat', 'is', 'this', 'gon', 'na', 'be', 'bumpier', 'than', 'last', 'year']",netral
995,"Covid udahan dong, izone belum konser di indo nih","['covid', 'udahan', 'izone', 'konser', 'indo']",positif
201,"@DeborahMcClin12 Be careful, my cousin tested positive 12/4  quarantined no symptoms and then back to work. A week later hit fast with symptoms, tested positive AGAIN ended up i. Hospital with pneumonia and enlarged heart. This isnt January's covid, this is different. Be safe!!","['deborahmcclin', 'be', 'careful', 'my', 'cousin', 'tested', 'positif', 'quarantined', 'no', 'symptoms', 'and', 'then', 'back', 'to', 'work', 'a', 'week', 'later', 'hit', 'fast', 'with', 'symptoms', 'tested', 'positif', 'again', 'ended', 'up', 'i', 'hospital', 'with', 'pneumonia', 'and', 'enlarged', 'heart', 'this', 'isnt', 'january', 's', 'covid', 'this', 'is', 'different', 'be', 'safe']",negatif
161,Edukasi dan Optimalisasi Peran Generasi Milenial Dalam Upaya Mencegah Penyebaran Covid 2020: Tasikzone.com-Pandemi Covid-19 merupakan masalah yang saat ini menjadi perhatian besar dari seluruh negara di dunia tak terkecuali Indonesia. Pertamaâ€¦ https://t.co/ymmwhIGn7a https://t.co/dVbcHzege3,"['edukasi', 'optimalisasi', 'peran', 'generasi', 'milenial', 'upaya', 'cegah', 'sebar', 'covid', 'tasikzone', 'com', 'pandemi', 'covid', 'perhati', 'negara', 'dunia', 'kecuali', 'indonesia']",positif
729,"Baru kali ini engga bisa ngerayain tahun baru di luar negeri karena ada covid, biasanya karena engga ada duit","['kali', 'engga', 'ngerayain', 'negeri', 'covid', 'engga', 'duit']",negatif
401,"@RAMujiyono Ini juga berita bagus. 
Ngga cuma urusan covid dan bansos.. Keren Pak.. Kritisi yang harus dikritisi.. #JanganDiam https://t.co/12HNl5GgIZ","['ramujiyono', 'berita', 'bagus', 'ngga', 'urus', 'covid', 'bansos', 'keren', 'kritisi', 'kritisi', 'jangandiam']",positif
702,@channelmarie Itâ€™s just fucking crazy! Mostly all the people I know that have had Covid are from back home,"['channelmarie', 'it', 's', 'just', 'fucking', 'crazy', 'mostly', 'all', 'the', 'people', 'i', 'know', 'that', 'have', 'had', 'covid', 'are', 'from', 'back', 'home']",positif
1129,"Update data sebaran kasus Covid-19 di Kabupaten Bantul, berdasarkan data dari Dinas Kesehatan Kabupaten Bantul per Mingg (10/1/2021) pukul 15.30 WIB, dengan data-data sebagai berikut : https://t.co/pnbcMMPUC3","['update', 'data', 'sebar', 'covid', 'kabupaten', 'bantul', 'dasar', 'data', 'dinas', 'sehat', 'kabupaten', 'bantul', 'mingg', 'wib', 'data', 'data']",positif
565,Sumpah ya kalo ga ada covid trus #SMTOWN_LIVE nya di jakarta cus banget lah,"['sumpah', 'covid', 'trus', 'smtown live', 'jakarta', 'cus', 'banget']",negatif
1021,"mbak @grandysofia mau share ttg vaksin buat COVID-19 ni

namanya vaksin sinochem demi Indonesia sehat, kuy baca blognya ya... 

https://t.co/sXE8MBkxMD

Page 2 of 365
H-100","['mbak', 'grandysofia', 'share', 'ttg', 'vaksin', 'covid', 'ni', 'nama', 'vaksin', 'sinochem', 'indonesia', 'sehat', 'kuy', 'baca', 'blog', 'page', 'of', 'h']",positif
1025,Padahal covid bisa menjadi alasan untuk mengundang sedikit tamu ðŸ˜“ https://t.co/SjlbfeFcJA,"['covid', 'alas', 'undang', 'tamu']",negatif
1104,Si Amed x Covid 19 https://t.co/m4glwYZcO6,"['amed', 'x', 'covid']",negatif
205,Cegah Penyebaran Covid 19 Polsek Arjasa Himbau Warga Tak Merayakan Malam Tahun Baru Secara Berkerumun #PolresSitubondo #SitubondoSIAP https://t.co/tU0XKDfXNh,"['cegah', 'sebar', 'covid', 'polsek', 'arjasa', 'himbau', 'warga', 'raya', 'malam', 'kerumun', 'polressitubondo', 'situbondosiap']",positif
34,"Happy New Year 2021ðŸŽ‰ðŸŽ‰ðŸŽ‰ Hopefully this year we will be able to defeat Covid-19. But while its still here , please Stay SafeðŸ˜·","['happy', 'new', 'year', 'hopefully', 'this', 'year', 'we', 'will', 'be', 'able', 'to', 'defeat', 'covid', 'but', 'while', 'its', 'still', 'here', 'please', 'stay', 'safe']",positif
775,Ditambah dengan adanya pandemi Covid-19 yang memberikan dampak yang luar biasa hebatnya. Ingin melakukan beberapa hal harus memperhatikan protokol kesehatan demi memutus penyebaran virus corona.,"['tambah', 'pandemi', 'covid', 'dampak', 'hebat', 'perhati', 'protokol', 'sehat', 'putus', 'sebar', 'virus', 'corona']",negatif
508,@idtodayco Presiden Jokowi: Vaksinasi Covid-19 Akan Digelar Pertengahan Januari 2021 https://t.co/uTFDtNwh1H,"['idtodayco', 'presiden', 'jokowi', 'vaksinasi', 'covid', 'gelar', 'tengah', 'januari']",positif
1319,"Disuntik Vaksin Covid-19, Kapolres Bondowoso : JanganÂ Takut https://t.co/daIAviTNSA","['suntik', 'vaksin', 'covid', 'kapolres', 'bondowoso', 'takut']",positif
91,"@tian_mystory Udah sering dine in tapi sendirian. Sekali waktu pernah dine in ber6. Seminggu berikutnya dapat kabar salah 1 nya positif covid. Heboh semua, langsung swab PCR. Alhamdulillah, negatif. Sejak itu blm pernah lagi dine in rame2. Nonton bioskop juga blm.","['tian mystory', 'udah', 'dine', 'in', 'dine', 'in', 'ber', 'minggu', 'kabar', 'salah', 'positif', 'covid', 'heboh', 'langsung', 'swab', 'pcr', 'alhamdulillah', 'negatif', 'blm', 'dine', 'in', 'rame', 'nonton', 'bioskop', 'blm']",negatif
897,"FA menegaskan klub-klub Liga Inggris harus tetap bertanding di FA Cup pekan depan meski ada banyak pemain yang terkena Covid-19. Minimal 14 pemain dalam skuad sudah cukup.
https://t.co/11Ek4wD8PQ [telegraph]","['fa', 'klub', 'klub', 'liga', 'inggris', 'tanding', 'fa', 'cup', 'pekan', 'main', 'kena', 'covid', 'minimal', 'main', 'skuad', 'telegraph']",negatif
564,"Giat  Satgas Kamsel Ops Lilin Semeru 2020 Satlantas Polres Madiun Kota melaksanakan Patroli prokes serta pembubaran kerumunan pada malam Tahun Baru 2021 
.
Dengan tujuan untuk memutus mata rantai penyebaran Covid-19 di Kota Madiun serta mewujudkan Kamseltibcar Lantas https://t.co/PgbQPOPoYC","['giat', 'satgas', 'kamsel', 'ops', 'lilin', 'meru', 'satlantas', 'polres', 'madiun', 'kota', 'laksana', 'patroli', 'prokes', 'bubar', 'kerumun', 'malam', 'tuju', 'putus', 'mata', 'rantai', 'sebar', 'covid', 'kota', 'madiun', 'wujud', 'kamseltibcar', 'lantas']",netral
776,Baru tahun ini gk liburan ke luar negeri gegara covid.,"['gk', 'libur', 'negeri', 'gegara', 'covid']",netral
241,"Kondisi terkini pasien covid-19 RSL Ijen Boulevard Malang  dari 16 Desember hingga 1 Januari 2021 pukul 15.42 WIB.
#StaySafe #dirumahaja #JagaJarak  #Jatimbebascovid  #laporkankecovidhubjatim #RSLapanganIjenBoulevardMlg  #StayAtHome  #COVID19 https://t.co/H7bDd5Xe0V","['kondisi', 'kini', 'pasien', 'covid', 'rsl', 'ijen', 'boulevard', 'malang', 'desember', 'januari', 'wib', 'staysafe', 'dirumahaja', 'jagajarak', 'jatimbebascovid', 'laporkankecovidhubjatim', 'rslapanganijenboulevardmlg', 'stayathome', 'covid']",positif
13,"Enam Anggota BPBD Kabupaten Kediri Terpapar Covid 19, Kondisinya Baik

https://t.co/qZ4E76AQmb https://t.co/cjFF9F0hly","['enam', 'anggota', 'bpbd', 'kabupaten', 'diri', 'papar', 'covid', 'kondisi']",negatif
315,@AREAJULID Klo emang mau liburan silahkan.. buang2lah duitmu untuk membantu orang lain..tapi ya lucunya kbanyakan yg kukenal dulunya takut/waspada banget sama covid. Sering post macam himbauan/komplen ke pemerintah. Tp frekuensi liburannya lebih sering dr aku (aku anak mageran sih),"['areajulid', 'emang', 'libur', 'silah', 'buang', 'duit', 'bantu', 'orang', 'lucu', 'kbanyakan', 'kenal', 'dulunya', 'takut', 'waspada', 'banget', 'covid', 'post', 'himbauan', 'komplen', 'perintah', 'tp', 'frekuensi', 'libur', 'dr', 'anak', 'mageran']",netral
600,"Distribusi Almatkes Bentuk Perlindungan Dalam Penanganan Pandemi Covid-19 - Berita Terkini - https://t.co/plIkn8Zx0t

#INDONESIA","['distribusi', 'almatkes', 'bentuk', 'lindung', 'tangan', 'pandemi', 'covid', 'berita', 'kini', 'indonesia']",positif
387,"Baru kali ini tahun baru nggak keluar negri gara-gara covid

Biasanya gara-gara nggak punya duit","['kali', 'nggak', 'negri', 'gara', 'gara', 'covid', 'gara', 'gara', 'nggak', 'duit']",positif
166,"@dinkesbrebeskab @ganjarpranowo rupanya covid-19 di brebes meningkat Jatibarang saja per 1 Januari menjadi 10 org padahal  yg meninggal di bulan nopember-desember 4 org
Ø§ÙÙ†Ù‘Ø§ Ù„ÙÙ„Ù‘Ù‡Ù ÙˆÙŽØ§ÙÙ†Ù‘Ø§ Ø§ÙÙ„ÙŽÙŠÙ’Ù‡Ù Ø±ÙŽØ§Ø¬ÙØ¹ÙÙˆÙ’Ù†","['dinkesbrebeskab', 'ganjarpranowo', 'covid', 'brebes', 'tingkat', 'jatibarang', 'januari', 'org', 'tinggal', 'nopember', 'desember', 'org']",negatif
840,Vaksin COVID-19 Novavax Mulai Uji Klinis Tahap Akhir diÂ AS https://t.co/wx9eD8WrmK,"['vaksin', 'covid', 'novavax', 'uji', 'klinis', 'tahap', 'as']",positif
20,"@coffebit Biasane nak ono sing wahing tah watuk langsung dicocoti ""asu covid covid""","['coffebit', 'biasane', 'nak', 'ono', 'sing', 'wahing', 'tah', 'watuk', 'langsung', 'dicocoti', 'asu', 'covid', 'covid']",negatif
646,"Waspada penyebaran virus Covid-19

PATUHI PROTOKOL KESEHATAN 3 M
#MemakaiMasker
#MenjagaJarak
#Mencucitanganpakaisabun https://t.co/pHLDWKi0ta","['waspada', 'sebar', 'virus', 'covid', 'patuh', 'protokol', 'sehat', 'm', 'memakaimasker', 'menjagajarak', 'mencucitanganpakaisabun']",positif
1154,@amelieff_ Covid?,"['amelieff', 'covid']",negatif
831,"Update Vaksin Covid-19, Presiden Jokowi : Vaksinasi Akan Dilakukan Petengahan Januari https://t.co/M0lkbMG7kQ","['update', 'vaksin', 'covid', 'presiden', 'jokowi', 'vaksinasi', 'tengah', 'januari']",positif
1267,"Barusan kerja terus ngobrol dikit sama temen kerja gw, terus dia bilang covid bohong and im like ""ok...?""

5 menit kemudian ngobrolin plane crash kemarin terus dia ngomong ""Kemarin kan udah diramal loh itu"" and im like dude pick a struggle","['barusan', 'kerja', 'ngobrol', 'dikit', 'temen', 'kerja', 'gw', 'covid', 'bohong', 'and', 'im', 'like', 'ok', 'menit', 'ngobrolin', 'plane', 'crash', 'kemarin', 'ngomong', 'kemarin', 'udah', 'ramal', 'and', 'im', 'like', 'dude', 'pick', 'a', 'struggle']",netral
562,"Mari melangkah dengan semangat baru dan tekad yang kuat untuk terus meraih prestasi. 

Jangan lupa tetap patuhi protokol pencegahan Covid-19. 

Semoga tahun 2021 menjadi lebih bermakna. 

Happy New Year guyss.
@rinajanwar2201 
@HumasBKIPM 
@YogiSuprayogiek https://t.co/uxWG6e2bIy","['mari', 'lang', 'semangat', 'tekad', 'kuat', 'raih', 'prestasi', 'lupa', 'patuh', 'protokol', 'cegah', 'covid', 'moga', 'makna', 'happy', 'new', 'year', 'guyss', 'rinajanwar', 'humasbkipm', 'yogisuprayogiek']",positif
1305,Ambassador Pollitt commits to assist Nepal in COVID-19 vaccination drive @khabarhubonline #news https://t.co/GLbCjYZGOP #Nepal #NepaliMedia,"['ambassador', 'pollitt', 'commits', 'to', 'assist', 'nepal', 'in', 'covid', 'vaccination', 'drive', 'khabarhubonline', 'news', 'nepal', 'nepalimedia']",netral
686,"2021:

                   ðŸ•¯ï¸            ðŸ•¯
       ðŸ•¯                                  ðŸ•¯
                      Covid-19
    ðŸ•¯ lenyap dari muka bumiðŸ•¯ 
                     
        ðŸ•¯                                ðŸ•¯
                    ðŸ•¯          ðŸ•¯","['covid', 'lenyap', 'muka', 'bumi']",netral
957,canda covid-20,"['canda', 'covid']",positif
189,@boeingr Kene ae budal nang keputih. Ndelok pemakaman Covid-19.,"['boeingr', 'kene', 'ae', 'budal', 'nang', 'putih', 'ndelok', 'makam', 'covid']",netral
975,Infografis: Strategi Penanggulangan Covid-19 Usai Liburan https://t.co/uT95Z5w72N,"['infografis', 'strategi', 'tanggulang', 'covid', 'libur']",positif
699,"Jumlah penduduk dunia setiap tahun bertambah.
2021 hampir 8 milyar jumlah penduduk seluruh dunia. 
Karna adanya covid 19 jadi berkurang tanpa perang. https://t.co/7rPRAQ7u8x","['duduk', 'dunia', 'tambah', 'milyar', 'duduk', 'dunia', 'karna', 'covid', 'kurang', 'perang']",positif
510,Bersyukur ketahuan positif sebelum terlambat. Bukannya seneng positif Covid lo ya. Tp drpd negatif negatif terus ternyata false detect trus ketahuan pas udah parah atau udah nularin banyak orang gimana?,"['syukur', 'tahu', 'positif', 'lambat', 'neng', 'positif', 'covid', 'lo', 'tp', 'drpd', 'negatif', 'negatif', 'false', 'detect', 'trus', 'tahu', 'pas', 'udah', 'parah', 'udah', 'nularin', 'orang', 'gimana']",positif
1082,Hasil Dua Studi: Sembuh dari Covid-19 Mungkin Kebal dari Terinfeksi Corona Ulang https://t.co/R4XKF7ftaT,"['hasil', 'studi', 'sembuh', 'covid', 'kebal', 'infeksi', 'corona', 'ulang']",negatif
474,"Pencapaian terbaik tahun 2020. 
1. Ikut membantu keuangan negara dengan tidak terkena Covid
2. Ikut membantu meringan kan tenaga media dengan tidak terkena Covid
3. Tidak membantu koruptor dana Bansos
4. Bertahan hidup meskipun tidak terlalu berguna bagi bangsa dan negara ini","['capai', 'baik', 'bantu', 'uang', 'negara', 'kena', 'covid', 'bantu', 'mering', 'tenaga', 'media', 'kena', 'covid', 'bantu', 'koruptor', 'dana', 'bansos', 'tahan', 'hidup', 'guna', 'bangsa', 'negara']",negatif
856,Kontribusi Indonesia untuk Kasus Covid-19 Dunia Hampir Tembus 1% https://t.co/ETZQc3gR5W #beritajogja #jogja #jogjaistimewa https://t.co/5HN0ESPn3Y,"['kontribusi', 'indonesia', 'covid', 'dunia', 'tembus', 'beritajogja', 'jogja', 'jogjaistimewa']",positif
747,Disiplin tinggi setiap anak bangsa menghadapi Covid19: keharusan. Harus. Jika covid bisa diatasi sy yakin ekonomi bangsa akan tumbuh kuat. Teruskan pembangunan di segala bidang. Insha Alloh kita akan jauh lebih tangguh. Aamiin yRa.,"['disiplin', 'anak', 'bangsa', 'hadap', 'covid', 'harus', 'covid', 'atas', 'sy', 'ekonomi', 'bangsa', 'tumbuh', 'kuat', 'terus', 'bangun', 'bidang', 'insha', 'alloh', 'tangguh', 'aamiin', 'yra']",positif
252,"@pandjl Serem ya, soalnya masih banyak yg beranggapan abis vaksin jadi kebal KENA covid ðŸ˜¬. Apalagi kalo pake vaksin yg harus 2 kali baru efektif. Haduh","['pandjl', 'rem', 'anggap', 'abis', 'vaksin', 'kebal', 'kena', 'covid', 'pake', 'vaksin', 'kali', 'efektif', 'haduh']",negatif
21,"@NugrohoDitz @PakattDayak Semoga covid minggat dari dunia ini, Indonesia maju rakyatnya damai,makmur, sejahtera.","['nugrohoditz', 'pakattdayak', 'moga', 'covid', 'minggat', 'dunia', 'indonesia', 'maju', 'rakyat', 'damai', 'makmur', 'sejahtera']",positif
459,"baru tahun ini ngga ngerayain tahun baru di luar rumah karena covid-19 , biasanya sih karena ngga ada duit.....","['ngga', 'ngerayain', 'rumah', 'covid', 'ngga', 'duit']",negatif
1184,"@johantanto @VeritasArdentur Yep, pake protokol Dr Seheult dari awal, yg gue cross-reference sm protokol Dr Marik (link). Buat gejala sebenernya yg paling lama demam/meriang, 5 hari sembuh. Gejala pernapasan, anosmia sembuh dlm 2 hari. Sisanya isolasi + cuci hidung spy swab negatif. https://t.co/fireNI2lui","['johantanto', 'veritasardentur', 'yep', 'pake', 'protokol', 'dr', 'seheult', 'gue', 'cross', 'reference', 'sm', 'protokol', 'dr', 'marik', 'link', 'gejala', 'sebenernya', 'demam', 'meriang', 'sembuh', 'gejala', 'napas', 'anosmia', 'sembuh', 'dlm', 'sisa', 'isolasi', 'cuci', 'hidung', 'spy', 'swab', 'negatif']",negatif
276,@TentaraRakyat Dr pd junjungan lu ngumpet 30 hari gak berani muncul alasan covid. 2022 pasti tumbang wan Abud.,"['tentararakyat', 'dr', 'pd', 'junjung', 'lu', 'ngumpet', 'berani', 'muncul', 'alas', 'covid', 'tumbang', 'wan', 'abud']",netral
